wd(m),factor
0.0,0.0
0.01,0.002
0.02,0.003
0.03,0.005
0.04,0.007
0.05,0.008
0.06,0.01
0.07,0.012
0.08,0.013
0.09,0.015
0.1,0.017
0.11,0.018
0.12,0.02
0.13,0.022
0.14,0.023
0.15,0.025
0.16,0.027
0.17,0.028
0.18,0.03
0.19,0.032
0.2,0.033
0.21,0.035
0.22,0.037
0.23,0.038
0.24,0.04
0.25,0.042
0.26,0.043
0.27,0.045
0.28,0.047
0.29,0.048
0.3,0.05
0.31,0.052
0.32,0.053
0.33,0.055
0.34,0.057
0.35,0.058
0.36,0.06
0.37,0.062
0.38,0.063
0.39,0.065
0.4,0.067
0.41,0.068
0.42,0.07
0.43,0.072
0.44,0.073
0.45,0.075
0.46,0.077
0.47,0.078
0.48,0.08
0.49,0.082
0.5,0.083
0.51,0.085
0.52,0.087
0.53,0.088
0.54,0.09
0.55,0.092
0.56,0.093
0.57,0.095
0.58,0.097
0.59,0.098
0.6,0.1
0.61,0.102
0.62,0.103
0.63,0.105
0.64,0.107
0.65,0.108
0.66,0.11
0.67,0.112
0.68,0.113
0.69,0.115
0.7,0.117
0.71,0.118
0.72,0.12
0.73,0.122
0.74,0.123
0.75,0.125
0.76,0.127
0.77,0.128
0.78,0.13
0.79,0.132
0.8,0.133
0.81,0.135
0.82,0.137
0.83,0.138
0.84,0.14
0.85,0.142
0.86,0.143
0.87,0.145
0.88,0.147
0.89,0.148
0.9,0.15
0.91,0.152
0.92,0.153
0.93,0.155
0.94,0.157
0.95,0.158
0.96,0.16
0.97,0.162
0.98,0.163
0.99,0.165
1.0,0.167
1.01,0.168
1.02,0.17
1.03,0.172
1.04,0.173
1.05,0.175
1.06,0.177
1.07,0.178
1.08,0.18
1.09,0.182
1.1,0.183
1.11,0.185
1.12,0.187
1.13,0.188
1.14,0.19
1.15,0.192
1.16,0.193
1.17,0.195
1.18,0.197
1.19,0.198
1.2,0.2
1.21,0.202
1.22,0.203
1.23,0.205
1.24,0.207
1.25,0.208
1.26,0.21
1.27,0.212
1.28,0.213
1.29,0.215
1.3,0.217
1.31,0.218
1.32,0.22
1.33,0.222
1.34,0.223
1.35,0.225
1.36,0.227
1.37,0.228
1.38,0.23
1.39,0.232
1.4,0.233
1.41,0.235
1.42,0.237
1.43,0.238
1.44,0.24
1.45,0.242
1.46,0.243
1.47,0.245
1.48,0.247
1.49,0.248
1.5,0.25
1.51,0.25
1.52,0.25
1.53,0.25
1.54,0.25
1.55,0.25
1.56,0.25
1.57,0.25
1.58,0.25
1.59,0.25
1.6,0.25
1.61,0.25
1.62,0.25
1.63,0.25
1.64,0.25
1.65,0.25
1.66,0.25
1.67,0.25
1.68,0.25
1.69,0.25
1.7,0.25
1.71,0.25
1.72,0.25
1.73,0.25
1.74,0.25
1.75,0.25
1.76,0.25
1.77,0.25
1.78,0.25
1.79,0.25
1.8,0.25
1.81,0.25
1.82,0.25
1.83,0.25
1.84,0.25
1.85,0.25
1.86,0.25
1.87,0.25
1.88,0.25
1.89,0.25
1.9,0.25
1.91,0.25
1.92,0.25
1.93,0.25
1.94,0.25
1.95,0.25
1.96,0.25
1.97,0.25
1.98,0.25
1.99,0.25
2.0,0.25
2.01,0.251
2.02,0.252
2.03,0.253
2.04,0.253
2.05,0.254
2.06,0.255
2.07,0.256
2.08,0.257
2.09,0.258
2.1,0.258
2.11,0.259
2.12,0.26
2.13,0.261
2.14,0.262
2.15,0.263
2.16,0.263
2.17,0.264
2.18,0.265
2.19,0.266
2.2,0.267
2.21,0.268
2.22,0.268
2.23,0.269
2.24,0.27
2.25,0.271
2.26,0.272
2.27,0.273
2.28,0.273
